3.890666000,192.168.1.12,192.168.1.10,60,
4.049385000,192.168.1.12,192.168.1.10,948,155\,23\,525\,97\,69
4.050517000,192.168.1.10,192.168.1.12,128,69
4.050677000,192.168.1.10,192.168.1.12,301,242
4.050679000,192.168.1.10,192.168.1.12,188,129
4.052731000,192.168.1.12,192.168.1.10,60,
4.055109000,192.168.1.12,192.168.1.10,212,74\,74
4.060215000,192.168.1.12,192.168.1.10,443,384
4.060355000,192.168.1.10,192.168.1.12,60,
4.060736000,192.168.1.12,192.168.1.10,83,24
4.061055000,192.168.1.10,192.168.1.12,60,
4.061397000,192.168.1.12,192.168.1.10,60,
4.061399000,192.168.1.10,192.168.1.12,60,
4.061743000,192.168.1.12,192.168.1.10,60,
4.062907000,192.168.1.10,192.168.1.12,66,
4.063814000,192.168.1.12,192.168.1.10,60,
4.063845000,192.168.1.10,192.168.1.12,60,
4.086970000,192.168.1.10,192.168.1.12,1514,
4.086972000,192.168.1.10,192.168.1.12,92,1493
4.087566000,192.168.1.12,192.168.1.10,60,
4.090512000,192.168.1.12,192.168.1.10,153,88\,1
4.090986000,192.168.1.10,192.168.1.12,577,1\,512
4.290686000,192.168.1.12,192.168.1.10,60,
4.290688000,192.168.1.12,192.168.1.10,60,
4.290799000,192.168.1.10,192.168.1.12,60,
4.392788000,192.168.1.12,192.168.1.10,947,155\,23\,525\,96\,69
4.394394000,192.168.1.10,192.168.1.12,128,69
4.394543000,192.168.1.10,192.168.1.12,301,242
4.394545000,192.168.1.10,192.168.1.12,188,129
4.396876000,192.168.1.12,192.168.1.10,60,
4.398880000,192.168.1.12,192.168.1.10,212,74\,74
4.403738000,192.168.1.12,192.168.1.10,443,384
4.403740000,192.168.1.10,192.168.1.12,60,
4.404323000,192.168.1.12,192.168.1.10,83,24
4.404554000,192.168.1.10,192.168.1.12,60,
4.404556000,192.168.1.12,192.168.1.10,60,
4.404742000,192.168.1.10,192.168.1.12,60,
4.405381000,192.168.1.12,192.168.1.10,60,
4.406918000,192.168.1.10,192.168.1.12,66,
4.407316000,192.168.1.12,192.168.1.10,60,
4.407450000,192.168.1.10,192.168.1.12,60,
4.430001000,192.168.1.10,192.168.1.12,1514,
4.430003000,192.168.1.10,192.168.1.12,92,1493
4.430586000,192.168.1.12,192.168.1.10,60,
4.433049000,192.168.1.12,192.168.1.10,153,88\,1
4.433465000,192.168.1.10,192.168.1.12,577,1\,512
4.590597000,192.168.1.12,192.168.1.10,60,
4.735005000,192.168.1.12,192.168.1.10,947,155\,23\,525\,96\,69
4.736090000,192.168.1.10,192.168.1.12,128,69
4.736263000,192.168.1.10,192.168.1.12,301,242
4.736265000,192.168.1.10,192.168.1.12,188,129
4.738586000,192.168.1.12,192.168.1.10,60,
